"_id","basisOfRecord","catalogNumber","class","collectionCode","continent","country","datasetID","dynamicProperties","family","genus","higherClassification","higherGeography","individualCount","infraspecificEpithet","institutionCode","kingdom","locality","modified","occurrenceID","occurrenceStatus","order","otherCatalogNumbers","phylum","recordedBy","scientificName","scientificNameAuthorship","specificEpithet","subgenus","typeStatus","year"
"9267198","Occurrence","20201208","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611748044000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo petholatus Linnaeus, 1758""}","","Turbo","Mollusca","","2","","NHMUK","","","1612303644000","120ba5d6-fb24-4bac-a93b-5ec6c75f769f","present","","NHMUK:ecatalogue:9267198","Mollusca","","Turbo petholatus Linnaeus, 1758","Linnaeus, 1758","petholatus","","",""
"9267337","Occurrence","20201267","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611760656000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turritella duplicata (Linnaeus,1758)""}","","Turritella","Mollusca","","1","","NHMUK","","","1612303645000","02162fc2-9f73-44af-8519-788fc6ce3b38","present","","NHMUK:ecatalogue:9267337","Mollusca","","Turritella duplicata (Linnaeus,1758)","(Linnaeus,1758)","duplicata","","","1951"
"9267383","Occurrence","20201309","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611762414000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus millepunctatus Lamarck, 1822""}","","Conus","","","1","","NHMUK","","","1612303646000","ac3a0a86-fd1a-4b8c-b499-e30c88bd402e","present","","NHMUK:ecatalogue:9267383","","","Conus millepunctatus Lamarck, 1822","Lamarck, 1822","millepunctatus","","","1951"
"9267384","Occurrence","20201310","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611762440000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus amadis Gmelin, 1791""}","","Conus","Mollusca","","1","","NHMUK","","","1612303646000","508e7449-03b2-4211-9908-d87b99d74e4c","present","","NHMUK:ecatalogue:9267384","Mollusca","","Conus amadis Gmelin, 1791","Gmelin, 1791","amadis","","","1951"
"9267413","Occurrence","20201337","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611763509000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo cornutus Lightfoot, 1786""}","","Turbo","Mollusca","","1","","NHMUK","","","1612303648000","82600120-1157-4042-88f4-2bd37df54f2a","present","","NHMUK:ecatalogue:9267413","Mollusca","","Turbo cornutus Lightfoot, 1786","Lightfoot, 1786","cornutus","","","1951"
"8270825","Occurrence","20180130","Bivalvia","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1518193642000, ""gbifID"": ""1826441283"", ""barcode"": ""013575637"", ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Dipsas plicatus Leach, 1814""}","","Dipsas","Mollusca; Bivalvia","","3","","NHMUK","","","1612301843000","f812435f-e81a-4d03-850a-f556faedf340","present","","NHMUK:ecatalogue:8270825","Mollusca","","Dipsas plicatus Leach, 1814","Leach, 1814","plicatus","","",""
"9264432","Occurrence","20200972","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1610376892000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo imperialis Gmelin, 1791""}","","Turbo","Animalia; Mollusca","","1","","NHMUK","Animalia","","1612302618000","8ad88065-c774-4b5a-9c1e-efb84040b536","present","","NHMUK:ecatalogue:9264432","Mollusca","","Turbo imperialis Gmelin, 1791","Gmelin, 1791","imperialis","","",""
"9264435","Occurrence","20200975","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1610376953000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo pica Linnaeus, 1758""}","","Turbo","Animalia; Mollusca","","1","","NHMUK","Animalia","","1612302618000","6f83da94-eb40-42f7-9e6c-c7779e37760d","present","","NHMUK:ecatalogue:9264435","Mollusca","","Turbo pica Linnaeus, 1758","Linnaeus, 1758","pica","","",""
"9264443","Occurrence","20200983","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1610377109000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo marmoratus Linnaeus, 1758""}","","Turbo","Mollusca","","3","","NHMUK","","","1612302985000","89db9b99-4e78-4b87-92e5-0b8ed19b994a","present","","NHMUK:ecatalogue:9264443","Mollusca","","Turbo marmoratus Linnaeus, 1758","Linnaeus, 1758","marmoratus","","",""
"9264456","Occurrence","20200996","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1610377659000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Gastropoda""}","","","Animalia; Mollusca; Gastropoda","","1","","NHMUK","Animalia","","1637072148000","caed1d32-751f-40cd-b83c-221b15864e06","present","","NHMUK:ecatalogue:9264456","Mollusca","","Gastropoda","","","","",""
"9266900","Occurrence","20201008","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611588625000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo intercostalis Menke, 1846""}","","Turbo","","","1","","NHMUK","","","1612303636000","c71931cc-da7b-4420-aba7-06bb800833e9","present","","NHMUK:ecatalogue:9266900","","","Turbo intercostalis Menke, 1846","Menke, 1846","intercostalis","","",""
"9266908","Occurrence","20201016","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611588821000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo sp.""}","","Turbo","","","1","","NHMUK","","","1612297263000","8157efed-84d6-4ee5-b6f0-7c39b1e18102","present","","NHMUK:ecatalogue:9266908","","","Turbo sp.","","sp.","","",""
"9266917","Occurrence","20201027","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611589654000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica josephinia (Risso, 1826)""}","","Natica","Mollusca","","1","","NHMUK","","","1612302984000","133e8157-4f43-4cd8-866e-bed22d46508c","present","","NHMUK:ecatalogue:9266917","Mollusca","","Natica josephinia (Risso, 1826)","(Risso, 1826)","josephinia","","",""
"9267028","Occurrence","20201108","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611670791000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus prometheus Hwass, 1792""}","","Conus","","","1","","NHMUK","","","1612303638000","bcc019e8-7a17-4edf-a7e0-1cd4a18ffef8","present","","NHMUK:ecatalogue:9267028","","","Conus prometheus Hwass, 1792","Hwass, 1792","prometheus","","",""
"9267038","Occurrence","20201119","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611671904000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Nerita sp .""}","Neritidae","Nerita","Neritacea; Neritidae","","2","","NHMUK","","","1612303639000","6e6ae0cd-be6a-425b-89ac-256a9b1866a9","present","","NHMUK:ecatalogue:9267038","","","Nerita sp .","","sp","","",""
"9267042","Occurrence","20201123","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611671969000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Harpa sp.""}","","Harpa","Mollusca","","2","","NHMUK","","","1612303639000","230f5bb8-ac17-421a-bb16-1d0fdde56ede","present","","NHMUK:ecatalogue:9267042","Mollusca","","Harpa sp.","","sp.","","",""
"9267045","Occurrence","20201126","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611672033000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica vitellus (Linnaeus, 1758)""}","","Natica","Mollusca","","4","","NHMUK","","","1612303639000","b80d9769-80ca-42f0-bdca-f3bbe7695d94","present","","NHMUK:ecatalogue:9267045","Mollusca","","Natica vitellus (Linnaeus, 1758)","(Linnaeus, 1758)","vitellus","","",""
"9267055","Occurrence","20201135","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611672588000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo cornutus Lightfoot, 1786""}","","Turbo","Mollusca","","1","","NHMUK","","","1612303639000","f63bd867-18a0-49e9-9fa2-159f2aed0426","present","","NHMUK:ecatalogue:9267055","Mollusca","","Turbo cornutus Lightfoot, 1786","Lightfoot, 1786","cornutus","","",""
"9267113","Occurrence","20201140","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611745085000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Fasciolaria aurantiaca Lamarck, 1816""}","","Fasciolaria","Animalia; Mollusca; Gastropoda","","4","","NHMUK","Animalia","","1612301844000","276c3c3a-a5c3-43e4-bf20-b2de3a973ee2","present","","NHMUK:ecatalogue:9267113","Mollusca","","Fasciolaria aurantiaca Lamarck, 1816","Lamarck, 1816","aurantiaca","","",""
"9267119","Occurrence","20201144","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611745244000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Fasciolaria trapezium (Linnaeus, 1758)""}","","Fasciolaria","Mollusca","","1","","NHMUK","","","1612301845000","ced82a38-63e4-47e9-a44d-3f0832d644e5","present","","NHMUK:ecatalogue:9267119","Mollusca","","Fasciolaria trapezium (Linnaeus, 1758)","(Linnaeus, 1758)","trapezium","","",""
"9267120","Occurrence","20201145","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611745261000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Fasciolaria cingulifera Lamarck, 1816""}","Fasciolariidae","Fasciolaria","Animalia; Mollusca; Gastropoda; Fasciolariidae","","1","","NHMUK","Animalia","","1612301846000","168c9c8b-cff9-499b-a212-7b55bfd7ff63","present","","NHMUK:ecatalogue:9267120","Mollusca","","Fasciolaria cingulifera Lamarck, 1816","Lamarck, 1816","cingulifera","","",""
"9267121","Occurrence","20201146","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611745280000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Fasciolaria cingulifera Lamarck, 1816""}","Fasciolariidae","Fasciolaria","Animalia; Mollusca; Gastropoda; Fasciolariidae","","1","","NHMUK","Animalia","","1612301846000","52704a8b-91de-4988-85c3-074ce87bcfc0","present","","NHMUK:ecatalogue:9267121","Mollusca","","Fasciolaria cingulifera Lamarck, 1816","Lamarck, 1816","cingulifera","","",""
"9267375","Occurrence","20201301","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611762281000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MO19"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""collectionName"": ""Sloane Collection"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus sp.""}","Conidae","Conus","Animalia; Mollusca; Gastropoda; Orthogastropoda; Apogastropoda; Caenogastropoda; Neogastropoda; Conidae","","1","","NHMUK","Animalia","","1612303635000","0a7b2692-0776-4ae8-b7ec-e214febc1e67","present","Apogastropoda","NHMUK:ecatalogue:9267375","Mollusca","","Conus sp.","","sp.","","","1951"
"9267276","Occurrence","20201224","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758569000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turbo cidaris Gmelin, 1791""}","","Turbo","Mollusca","","1","","NHMUK","","","1612303641000","4f0f63f7-8be7-405c-b66f-b9d621d08ced","present","","NHMUK:ecatalogue:9267276","Mollusca","","Turbo cidaris Gmelin, 1791","Gmelin, 1791","cidaris","","",""
"9267277","Occurrence","20201225","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758583000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Natica cancellata Swainson, 1840""}","","Natica","Animalia; Mollusca","","1","","NHMUK","Animalia","","1612303641000","6715a672-b335-49e9-8f04-6032387753c1","present","","NHMUK:ecatalogue:9267277","Mollusca","","Natica cancellata Swainson, 1840","Swainson, 1840","cancellata","","",""
"9267280","Occurrence","20201227","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758619000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turritella duplicata (Linnaeus,1758)""}","","Turritella","Mollusca","","2","","NHMUK","","","1612303641000","5f1d9fc0-95dc-473d-836a-2d40886c583a","present","","NHMUK:ecatalogue:9267280","Mollusca","","Turritella duplicata (Linnaeus,1758)","(Linnaeus,1758)","duplicata","","",""
"9267281","Occurrence","20201228","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758635000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Turritella meta Reeve, 1849""}","Turritellidae","Turritella","Mollusca; Gastropoda; Turritellidae","","1","","NHMUK","","","1612303641000","892ede86-68dc-40ed-b50c-9629f129c0fb","present","","NHMUK:ecatalogue:9267281","Mollusca","","Turritella meta Reeve, 1849","Reeve, 1849","meta","","",""
"9267287","Occurrence","20201233","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758731000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus nussatella Linnaeus, 1758""}","","Conus","Mollusca","","1","","NHMUK","","","1612303641000","84502b4c-bcb3-4bcc-8c29-20b7d11d1a7f","present","","NHMUK:ecatalogue:9267287","Mollusca","","Conus nussatella Linnaeus, 1758","Linnaeus, 1758","nussatella","","",""
"9267292","Occurrence","20201238","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611758807000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Conus tessulatus Born, 1778""}","","Conus","Mollusca","","1","","NHMUK","","","1612303641000","c48e08e2-beb3-4476-9757-3fdd6b642256","present","","NHMUK:ecatalogue:9267292","Mollusca","","Conus tessulatus Born, 1778","Born, 1778","tessulatus","","",""
"9267315","Occurrence","20201251","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611759771000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Galeodes sp.""}","","Galeodes","Animalia; Mollusca; Gastropoda","","3","","NHMUK","Animalia","","1612303642000","e32caa02-b870-479f-8130-8a5109ece0d2","present","","NHMUK:ecatalogue:9267315","Mollusca","","Galeodes sp.","","sp.","","",""
"9267155","Occurrence","20201172","Gastropoda","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611746908000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Nerita undata Linnaeus, 1758""}","Neritidae","Nerita","Mollusca; Gastropoda; Neritidae","","1","","NHMUK","","","1612303643000","b238ddab-151f-4c32-9bb1-bd19a9137595","present","","NHMUK:ecatalogue:9267155","Mollusca","","Nerita undata Linnaeus, 1758","Linnaeus, 1758","undata","","",""
"9267181","Occurrence","20201195","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611747637000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Neptunea despecta (Linnaeus, 1758)""}","","Neptunea","","","2","","NHMUK","","","1612303644000","df4f7105-b8cf-4177-8834-e7543f1259a3","present","","NHMUK:ecatalogue:9267181","","","Neptunea despecta (Linnaeus, 1758)","(Linnaeus, 1758)","despecta","","",""
"9267183","Occurrence","20201196","","ZOO","","","05ff2255-c38a-40c9-b657-4ccb55ab2feb","{""created"": 1611747703000, ""subDepartment"": ""LS Mollusca"", ""registrationCode"": ""MOEA"", ""kindOfObject"": ""Shell only"", ""kindOfCollection"": ""dry"", ""donorName"": ""Sloane Museum"", ""determinationNames"": ""Fasciolaria filamentosa (R\u00f6ding, 1798)""}","","Fasciolaria","Animalia; Mollusca","","1","","NHMUK","Animalia","","1612303644000","c8c6a1a5-afd4-4b75-bae9-3d4385b1ba6d","present","","NHMUK:ecatalogue:9267183","Mollusca","","Fasciolaria filamentosa (Röding, 1798)","(Röding, 1798)","filamentosa","","",""
